"","species","avgbrood","avgsire","pmult","mean.q","sd.q","q2.5","q97.5","mean.nsires","sd.nsires","nsires2.5","nsires97.5","mean.nmates","sd.nmates","nmates2.5","nmates97.5","mean.estM","sd.estM","estM2.5","estM97.5","mean.est.pmult","sd.est.pmult","est.pmult2.5","est.pmult97.5","mean.avgR","sd.avgR","avgR2.5","avgR97.5","mean.avgM","sd.avgM","avgM2.5","avgM97.5","pred_pmult","pred_pmult_lcl","pred_pmult_ucl","resid_pmult","resid_pmult_lcl","resid_pmult_ucl"
"11","Brazilian guinea pig, Cavia aperea",3.9,1.3,0.267,0.399479364903248,0.0199802119174462,0.361142904945616,0.438914772853263,1.63333333333333,0.819891865047258,1,4,5.278906,3.26610581908518,2,14,4.09892851525395,2.07042079927426,2.3075254915448,9.3581847864453,0.748609903853276,0.00407819942037895,0.744897644211332,0.759387178264774,1.80568824214869,0.0531962016905499,1.70558896617701,1.91260147642868,3.26241249173274,0.163918268336102,2.96185063799317,3.59968307350874,0.769231793647387,0.757514073564939,0.786761678800869,0.502231793647387,0.490514073564939,0.519761678800869
"12","Brown bear, Ursus arctos",2,1.1,0.145,0.563629529745032,0.0126411924135671,0.538959898157751,0.588079212044415,1.28115942028986,0.534945617011743,1,3,3.43521782608696,1.77754446008404,2,8,2.27419774603265,0.951199920466209,1.70478904660964,5.28402731228861,0.628187403215739,0.00468415599455853,0.620863173504735,0.638822582174548,1.39250628240855,0.0122560166939961,1.36888782005313,1.41651005997798,1.95262001045111,0.0438741538195557,1.87049631677098,2.04096817563791,0.62291015026307,0.618881806134894,0.632377392105415,0.477910150263069,0.473881806134894,0.487377392105415
"13","Canyon mouse, Peromyscus crinitus",3.8,1.2,0.2,0.388680945449288,0.0251096376181509,0.340413453495543,0.437788388676762,1.46,0.753923449960649,1,4,4.894977,3.17162816684053,2,13,3.7720888530373,1.96736041991562,2.30587444244696,9.6802773647355,0.744620556737466,0.0037991333379687,0.741910257239782,0.755070771474698,1.74712452417855,0.063258754825408,1.6285659962398,1.87363721992955,3.10034700249641,0.201832900996041,2.74105031425495,3.52512507451335,0.76546715333685,0.753801413374798,0.78302164808311,0.56546715333685,0.553801413374798,0.58302164808311
"14","Cape dune mole rat, Bathyergus suillus",2.7,1.3,0.263,0.553039861974789,0.0214156196975484,0.51048559257637,0.594879935351785,1.5,0.72366047712289,1,3,3.98983210526316,2.18264438002911,2,9,2.71637337707486,1.31574495957128,1.69376648530831,5.70535815778475,0.700867632547993,0.00671710936966812,0.691296561426361,0.716811205316692,1.68526781217606,0.0372797890215373,1.61268947794984,1.75959856499417,2.35419026013155,0.0917210255947141,2.18531492335343,2.5465948873292,0.701344734251143,0.692198356012326,0.719311274550271,0.438344734251143,0.429198356012326,0.456311274550271
"15","Cheetah, Acinonyx jubatus",3,1.5,0.435,0.471663719841875,0.017939087524149,0.436045456021822,0.506235737486758,1.58695652173913,0.779523071390282,1,4,4.61127782608695,2.66464540138688,2,11,3.36948717798384,1.6613292362527,1.99208772868079,8.18989655182794,0.710753353201099,0.00191516217140417,0.709276869404873,0.716088769984077,1.66016939119043,0.0338770830213948,1.59404950108648,1.72655172034792,3.18485774357377,0.121814393781332,2.96304644049206,3.44000832794209,0.72545934586151,0.714877885920786,0.744960516290689,0.29045934586151,0.279877885920786,0.309960516290689
"16","Columbian ground squirrel, Urocitellus columbianus",3,1.8,0.578,0.551492205623776,0.0048271482598112,0.542106230139833,0.560896500681432,1.71136363636363,0.872682894789784,1,4,4.4841293465909,2.48088897683775,2,11,3.10338881364472,1.58281789627383,1.78731127194969,7.25262111578591,0.722028068425128,0.0115554999212064,0.707801574443558,0.737312061732443,1.77285532304721,0.0467097239205424,1.7124497937105,1.83532005808654,3.35479215711394,0.0953120217745551,3.21731723673392,3.49554123940526,0.72545934586151,0.714877885920786,0.744960516290689,0.14745934586151,0.136877885920786,0.166960516290689
"17","Columbian ground squirrel, Urocitellus columbianus",2.8,1.9,0.724,0.551492205623776,0.0048271482598112,0.542106230139833,0.560896500681432,1.71136363636363,0.872682894789784,1,4,4.4841293465909,2.48088897683775,2,11,3.10338881364472,1.58281789627383,1.78731127194969,7.25262111578591,0.722028068425128,0.0115554999212064,0.707801574443558,0.737312061732443,1.77285532304721,0.0467097239205424,1.7124497937105,1.83532005808654,3.35479215711394,0.0953120217745551,3.21731723673392,3.49554123940526,0.709879756898795,0.700203045755524,0.728473216459546,-0.0141202431012054,-0.0237969542444759,0.00447321645954568
"18","Domestic cat, Felis catus",3.8,1.8,0.554,0.471031139492749,0.00825841930962618,0.454828967064064,0.487359241762855,1.84021739130435,0.935711798391673,1,4,5.24730076086957,3.01211166615947,2,13,3.90798683765378,1.98861755725737,2.06439771013476,8.57586210322314,0.76744862134242,0.00419665716414739,0.759580710569164,0.776089737987715,1.9647420751742,0.0230692500713078,1.91981239869317,2.01068603610862,3.82257897410198,0.0670776829982921,3.69337409811301,3.95753157856243,0.76546715333685,0.753801413374798,0.78302164808311,0.21146715333685,0.199801413374798,0.22902164808311
"19","Eastern chipmunk, Tamias straitus",2.8,2.5,0.86,0.624258984251859,0.0133695802797531,0.597889216161249,0.649894803519239,1.90232558139535,0.939937853916635,1,4,4.61901139534884,2.38916292364234,2,10,3.04873576564032,1.50814843757974,1.55107054712025,6.44746872448642,0.748384126847908,0.00849991550428167,0.732343659881843,0.765373229664557,1.86870187617416,0.0271639706648092,1.81574159250248,1.92141880890874,4.00659040105543,0.0860686270739424,3.84677641129349,4.18137663705548,0.709879756898795,0.700203045755524,0.728473216459546,-0.150120243101205,-0.159796954244476,-0.131526783540454
"20","Ermine, Mustela erminea",8.4,1.2,0.2,0.224134186563432,0.0206213019397442,0.185201482720912,0.266671262447249,1.84,0.856972268397839,1,4,9.192582,6.51124588430831,2,26,8.27968253225351,3.94889447845643,3.90325874343781,17.4444088556192,0.810569125656481,0.00977955023612784,0.800439693657828,0.836102864372092,2.13847181598258,0.132617188497212,1.89484551531429,2.41872683192168,5.3997929558175,0.50281314028848,4.49992245495779,6.4794297669782,0.831830088461075,0.820898268277886,0.845897066944399,0.631830088461075,0.620898268277886,0.6458970669444
